rule_id,rule_type,headword,key_reading,key_gloss,page,output_index,replacement_reading,replacement_gloss,enabled,review_status,note
007-review-6199348033c472c6,review,,thiaⁿ lú kaî kim ngân,heed your valueable suggestions.,417,1,thiaⁿ lṳ́ kâi kim ngân,,true,pending,
007-review-b46caced080fd3da,review,,tîeh tau kau lô̤h ngam lô̤h ngam,fit the tenon deeply into its mortise.,417,1,tîeh tàu kàu lô̤h ngám lô̤h ngám,,true,pending,
007-review-7108fae65a121ba4,review,,ngâu,The buildings of a granary~~~~(;) a room or bin for storing grain within a depot.,418,1,,The buildings of a granary a room or bin for storing grain within a dépôt.,true,pending,
007-review-edc836eea407e3f3,review,,sì hái ngâu-îu; ngâu-îu sì hng,,418,1,sì hái ngâu-îu; ngâu-îu sì hng,roams everywhere,true,pending,
007-review-d53211f7ffbdcbd1,review,,ngîak-thâi; ngiak-pìen; ngiak-si,a provincial judge.,420,1,ngîak-thâi; ngîak-pìen; ngîak-si,,true,pending,
007-reading-8e44dedf1a7d4fbd,reading,,ngíang-kwn thien-bûn,"to study astrology, and geomancy.",421,1,ngíang-kwn thien-bûn hú-chak tī-lí,,true,pending,
007-review-3496b472e001d792,review,,"jūn căi, ngiet m̄ lôh","very tough, so that I cannot gnaw it off.",421,1,"jūn căi, ngiet m̄ lô̤h",,true,pending,
007-review-4cf0965474ed92d0,review,,ngīam tîeh bô sieⁿ,it proved on inspection that no wounds had been made.,421,1,ngīam tîeh bô̤ sieⁿ,,true,pending,
007-reading-b4d3c80e2bde6e08,reading,,"hàu-sŭn hŵn seⁿ hàu-sŭn kíaⁿ, ngó-ngêk hŵn seⁿ ngŏ-ngêk jî","the filial have filial children, the froward have froward sons.",422,1,"hàu-sŭn hŵn seⁿ hàu-sŭn kíaⁿ, ngó-ngêk hŵn seⁿ ngó-ngêk jî",,true,pending,
007-reading-283b1e9608e5b8ab,reading,,ngŏ hún,arrowroot.,422,1,ngó hún,,true,pending,
007-review-4fa4481b09069c74,review,,ngô̤ hiaⁿ,"I, vour stupid elder brother.",422,1,,"I, your stupid elder brother",true,pending,
007-review-ac8aa5451900c9cc,review,,ngŏ nâng ûi ngó,five men form a sqaad.,422,1,,five men form a squad.,true,pending,
007-review-3f56d602b40908f2,review,,pái tūi-ngó chut lâi ngêng-cih,"paraded & company out, to meet and welcome.",422,1,,"paraded a company out,to meet and welcome",true,pending,
007-review-0777bcac705ed7de,review,,sí nâng cáu m̄ kùe ngŏ-coh chíu,the dead cannot escape the hands of the coroners.,422,1,sí nâng cáu m̄ kùe ngŏ-co̤h chíu,,true,pending,
007-review-b6cf7c4a5ba0692a,review,,cieh ngṳ̂n,borrow mouey.,423,1,,borrow money.,true,pending,
007-review-456359a2039c243e,review,,i kâi ngŏ̤-hâh hó̤,it wasa lucky coincidence.,423,1,,it was a lucky coincidence.,true,pending,
007-review-4a25c231a366ef6e,review,,lṳ́ thóiⁿ i ŭ ngŭi sim a bô?,Do you think he is false-hearted or not?,423,1,lṳ́ thóiⁿ i ŭ ngŭi sim a bô̤ ?,,true,pending,
007-reading-cec22061d45ba74b,reading,,ngut-kim íⁿ-keng ku-ā kâi gûeh,up to now it is already several months.,424,1,ngṳt-kim íⁿ-keng ku-ā kâi gûeh,,true,pending,
007-reading-6a2e8db9cd563398,reading,,ngŵn pńg si jîeh cōi?,What capital had he to start with?,424,1,ngŵn pńg sĭ jîeh cōi ?,,true,pending,
007-reading-20bd6d3f407235f2,reading,,ngŵn-kū sĭ cía ĭeⁿ,in the beginning it was like this.,424,1,n̂gwn-kū sĭ cía ĭeⁿ,,true,pending,
007-reading-77fec706a52c5dd9,reading,,ngṳt-kim íⁿ-keng nǒ̤ nî,"up to this time, two years have elapsed.",424,1,ngṳt-kim íⁿ-keng nŏ̤ nî,,true,pending,
007-reading-e6be7eac1b0ee9dd,reading,,sît-căi si ngŵn mîu,are really a set of dunderheads.,424,1,sît-căi sĭ ngŵn mîn,,true,pending,
007-review-2130b42c5d4a54b1,review,,cí kâi hûang-tì kói-ngŵn cò sĭm-mûeh?,What is the style of the reign of this monarch?,424,1,cí kâi hûang-tì kói-ngŵn cò̤ sĭm-mûeh ?,,true,pending,
007-review-e2694df4dccdc145,review,,i-ngŵn sĭ cìeⁿ-seⁿ khì,it was originally built in that style.,424,1,i-ngŵn sĭ cìeⁿ-seⁿ khí,,true,pending,
007-review-36c0e1a7d6a5b64d,review,,"kha, thàu lío ŏi hôk ngŵn a bŏi?",Will the feet on being unbound resume their original shape?,424,1,"kha, tháu lío ŏi hôk ngŵn a bŏi ?",,true,pending,
007-review-a60efe35c7f6d96f,review,,khoi cúi kâi ngŵn-thâu sĭ tŏ tī kò̤?,Where is the source of this river?,424,1,khoi cúi kâi ngŵn-thâu sĭ tŏ̤ tī kò̤ ?,,true,pending,
007-review-dda0bd387706f754,review,,lieh-lieh-hue cí khí khó-chó̤ ngṳ̂t m̄ khṳ̀,ordinary persons could not endure this sort of hardship.,424,1,lîeh-lîeh-hùe cí khí khó-chó̤ ngṳ̂t m̄ khṳ̀,,true,pending,
007-review-31fe7e469e2e1f5e,review,,ngŵn huap,to despise the laws.,424,1,ngẃn huap,,true,pending,
007-review-99a0f9bc041e2258,review,,"ngṳ̂n hù bōi kái nâng siu ngṳt, chù li kau bói kâi nâng kẃn ciaⁿ","the money being paid over in full to the seller, the house is to be handed over to the purchaser for his sole behoof.",424,1,"ngṳ̂n hù bōi kâi nâng siu ngṳt, chù li kau bói ngṳ̂n hù bōi kâi nang kẃn cìaⁿ",,true,pending,
007-review-9126bc3908ebc468,review,,thiaⁿ tîeh ngw̆n sì,"when he heard it, he thought he would rather die.",424,1,thiaⁿ tîeh ngw̆n sí,,true,pending,
007-reading-3027578a249d50b5,reading,,kuè nî,to pass from one year to the next; the last day of the year.,425,1,kùe nî,,true,pending,
007-reading-089bfd404c07a634,reading,,"sì nî, nî bō̤, saⁿ nî, tn̂g nî",four years in dates makes three full years in time.,425,1,"sì nî, nî hō̤, saⁿ nî, tn̂g nî",,true,pending,
007-review-bf7eccec47832beb,review,,ciaⁿ nî kú,about a year.,425,1,cîaⁿ nî kú,,true,pending,
007-review-b64c5fd8d18ac232,review,,cì cêk nî úa bô̤ khṳ̀,I have not been there for a year.,425,1,cí cêk nî úa bô̤ khṳ̀,,true,pending,
007-review-3d6c4be228c21cbe,review,,hêng nî hông coih ŭ tńg lâi a bô̤?,Does he return at the recurrence of the annual festivals?,425,1,hông nî hông coih ŭ tńg lâi a bô̤ ?,,true,pending,
007-review-a33d759fd8bb3be9,review,,hòiⁿ ngw̄n,pay a vow.,425,1,hôiⁿ ngw̄n,,true,pending,
007-review-ccc50fc5c4285842,review,,"jw̆n ní-phông, ní-phông m bûa","however much we try to reconcile the difficulty, there seems to be no way of compassing it.",425,1,"jw̆n ní-phông, ní-phông m̄ bûa",,true,pending,
007-review-4feb3d47592de8bc,review,,keh ke nŏ nî,after an interval of two years.,425,1,keh ke nŏ̤ nî,,true,pending,
007-review-4ac1ba19e53c383d,review,,kàu mńg nî cìaⁿ tit cú,"when in the evening of life, had a son.",425,1,kàu mńg nî cìaⁿ tit cṳ́,,true,pending,
007-review-018dac80c19c3609,review,,"lêh nî, bô̤ ko̤i ieⁿ",for successive years there has been no variation.,425,1,"lêh nî, bô̤ ko̤h īeⁿ",,true,pending,
007-review-c9d0265dac02cb37,review,,"nî-chéng hó̤, nî-chêng mó̤",a good or bad year for business.,425,1,"nî-chêng hó̤, nî-chêng mó̤",,true,pending,
007-review-c6d1af845d17b621,review,,"saⁿ nî cêk jūn, ngŏ nî cài jūn",in every five years there are two years having thirteen mouths.,425,1,,in every five years there are two years having thirteen months,true,pending,
007-review-4db37ae1fdfb6cad,review,,saⁿ nî kuaⁿ nŏ̤ nî múa,an appointment for three years is often fulfilled in two.,425,1,saⁿ nî kuaⁿ nŏ̤ nî múaⁿ,,true,pending,
007-reading-b276333e13bad9aa,reading,,hàm i sía tieⁿ nía-cēng lâi nía,"tell him to write a certificate of loan, and come and take a commission.",427,1,hàm i sía tieⁿ nía-cèng lâi nía,,true,pending,
007-reading-9bdcdf3af6d875bb,reading,,mĕng i nía piaⁿ khùⁿ síu ìo-kháu,order him to take troops and go and guard an important pass.,427,1,mĕng i nía piaⁿ khṳ̀ síu ìo-kháu,,true,pending,
007-reading-78a741e2b1a3ffa3,reading,,"tŏ̤ kiaⁿ, nía bûn-pêng aŭ, cū khí-sin khṳ̀ hṳ̀ jīm","after receiving appointment at the capital, he starts on his way to his post.",427,1,"tŏ̤ kiaⁿ, nía bûn-pêng ău, cū khí-sin khṳ̀ hṳ̀ jīm",,true,pending,
007-reading-e3bbe383faabfdf0,reading,,tŏ̤ kuaⁿ-hú kò̤ nía ngûn khṳ̀ chái-bói,received money from the magistrate that he might go and buy in some.,427,1,tŏ̤ kuaⁿ-hú kò̤ nía ngṳ̂n khṳ̀ chái-bói,,true,pending,
007-review-6ad437e39303c262,review,,am̆-nía,a collar or bib.,427,1,ăm-nía,,true,pending,
007-review-d17a7215a43f6377,review,,cò cêk tîo nńg-nía lâi kùa,make a scarf to wear.,427,1,cò̤ cêk tîo ńng-nía lâi kùa,,true,pending,
007-review-f80f36686c2f588d,review,,i cò̤ sū thì-thì nĭ-nĭ,he is very set in his ways.,427,1,i cò̤ sṳ̄ thì-thì nĭ-nĭ,,true,pending,
007-review-8e93805f78518d0c,review,,niap-cheng khiam i kâi cîⁿ,falsely testified that he owed him money.,427,1,niap-cheng khìam i kâi cîⁿ,,true,pending,
007-review-e2bffed06bbdc588,review,,nía men̆g,received orders.,427,1,nía mĕng,,true,pending,
007-review-93cab2d9c824b99e,review,,peh kàu suaⁿ-nía thâu,climbed to the higliest point of the ridge.,427,1,,climbed to the highest point of the ridge.,true,pending,
007-reading-3fcbccde8e674dd4,reading,,cíe tê sek ngṳ̂n cêk níe,this tea is a dime an ounce.,428,1,cía tê sek ngṳ̂n cêk níe,,true,pending,
007-review-ca399ffd1bdefe0b,review,,ci ki chìn sĭ câp-lâk níe a câp-poih níe?,Do these steelyards weigh sixteen or eighteen ounces to the catty?,428,1,cí ki chìn sĭ câp-lâk níe a câp-poih níe ?,,true,pending,
007-review-b8c9966101326f20,review,,câp níe khí tîeh lô̤h thien-phêng,"for over ten ounces, it mast be put into the balances.",428,1,,"for over ten ounces, it must be put into the balances",true,pending,
007-review-90dc079afdcdacdb,review,,i kâi chìe khek sĭ nĭap âu-lêng tó̤ chìe,he sings his ballads in a female voice.,428,1,i kâi chìe khek sĭ nîap âu-lêng tó̤ chìe,,true,pending,
007-review-2ebbeedbf830d834,review,,i phò lăi cêk jît phêng chut ŭ kúi níe ngṳ̂n phêng-thân,"in their shop, they gain several taels per day from the overplus of weight in the money taken in.",428,1,i phò lăi cêk jît phêng chut ŭ kúi níe ngṳ̂n phêng-thâu,,true,pending,
007-review-b8187e4b48e9b561,review,,kha chìu tîeh pàng khùe cē màiⁿ cêk kâi thâu cū nîap cêk kùa,you must move faster and not be a half day dressing your hair.,428,1,kha chíu tîeh pàng khùe cē màiⁿ cêk kâi thâu cū nîap cêk kùa,,true,pending,
007-review-d1e05c6398ce6771,review,,nîap,To ran a seam; to sew.,428,1,,To run a seam; to sew.,true,pending,
007-reading-f802712320cd82b2,reading,,cīⁿ-nîe,stipend.,429,1,cîⁿ-nîe,,true,pending,
007-reading-e56883e4b46e4bf2,reading,,nîe tiêh khah tn̂g,find by measuring that it is too long.,429,1,nîe tîeh khah tn̂g,,true,pending,
007-review-657d56044e4cae0e,review,,"i bô̤ tùe bô̤ nih, tī-kò̤ to hó̤ khṳ̀","he has encumbrances, and can go anywhere.",429,1,,"he has no encumbrances, and can go anywhere.",true,pending,
007-review-95642ad135475494,review,,"i cò̤-nî nih kha nih kha, m̄ káⁿ kîaⁿ tōa hûah?","Why does he walk so carefully, not venturing to take long steps?",429,1,"i cò̤-nî nih kha nih kha, m̄ káⁿ kîaⁿ tōa hûah ?",,true,pending,
007-review-3e097dd71b1b1ed2,review,,"i kâi thâu-mô̤ⁿ nih-chih-tó̤, cò̤ hó̤ tá cang?","Her hair is very short, how can she do it up in the style of a grown woman?",429,1,"i kâi thâu-mô̤ⁿ nih-chih-tó̤, cò̤ hó̤ tá cang ?",,true,pending,
007-review-92e174496e61fb2a,review,,kĥiu i nīe chíu cē,beseech him to stay his hand.,429,1,khîu i nīe chíu cē,,true,pending,
007-review-c22b430f9f4f569b,review,,nih,To wink.,429,1,nih mâk,to wink.,true,pending,
007-review-39554b81e0342144,review,,nín lài thóiⁿ kâi ngía a-nîe,come and see this elegant lady.,429,1,nín lâi thóiⁿ kâi ngía a-nîe,,true,pending,
007-review-fc9e988e3f224d4e,review,,sio-bâk chŵn bŏi nih khìam,his account has no small balance left for collection.,429,1,sìo-bâk chŵn bŏi nih khìam,,true,pending,
007-review-ffa7b24bcb286355,review,,s̆i ta-po a sĭ cṳ-nîe?,Is it a boy or a girl?,429,1,sĭ ta-po a sĭ cṳ-nîe ?,,true,pending,
007-review-0dee4591fba772c4,review,,ta-po nâng cò̤ sū a-nîe a-nîe,a man who is feminine in his ways.,429,1,ta-po nâng cò̤ sṳ̄ a-nîe a-nîe,,true,pending,
007-reading-f76b2ff6d741e4cf,reading,,níuⁿ i khṳ̀ phṳ̀a,collar him and take him to the yamun.,430,1,níuⁿ i khṳ̀ phùa,,true,pending,
007-review-98ad0b4a3c222661,review,,cŏ̤ kàu saⁿ nìoⁿ-nìoⁿ,sat till lier tunic was rumpled.,430,1,,sat till her tunic was rumpled,true,pending,
007-review-3c99e92aba27ef18,review,,"i kai mīn phûe pô̤h-pô̤h, cn̂g kâi bŏi nìoⁿ","her face is fair, and without wrinkles.",430,1,"i kâi mīn phûe pô̤h-pô̤h, cn̂g kâi bŏi nìoⁿ",,true,pending,
007-review-74d405c130d4a252,review,,lṳ́ thóiⁿ i kâi uē ŭ nĭuⁿ a bô̤?,Do you think what he says extravagant?,430,1,lṳ́ thóiⁿ i kâi ūe ŭ nĭuⁿ a bô̤ ?,,true,pending,
007-review-aa88909f2fa4ea8c,review,,m̄ cai sĭ nín kâi a sĭ un kâi,do not know whether it is yours or ours.,430,1,m̄ cai sĭ nín kâi a sĭ ún kâi,,true,pending,
007-review-06792afd2bc63bf8,review,,niuⁿ,A fob or pocket.,430,1,níuⁿ,,true,pending,
007-review-5c6448b6c7322d5c,review,,niuⁿ,"To reject from the mouth, using tongue and teeth in selecting the offending object.",430,1,níuⁿ,,true,pending,
007-review-b9fa44400e8c2f4c,review,,saⁿ liap níuⁿ,three buttons.,430,1,saⁿ lîap níuⁿ,,true,pending,
007-review-5e868b441c47a691,review,,ńng lìu,womenfolk.,430,1,ńng lîu,,true,pending,
007-review-d5eefc14f8d95d69,review,,"ŭ kut, tîeh cai níuⁿ tīo, màiⁿ kéⁿ tîeh",if there are bones in it you must pick them out of the month and not get choked by them.,430,1,,if there are bones in it you must pick them out of the mouth and not get choked by them.,true,pending,
007-reading-e41ac800c47d6090,reading,,i keng tèng kâi láu-îa sĭ ngē sin kâi a sĭ ńng sin kâi?,"Is the idol in that temple, a solid one with painted clothes, or a jointed one with real clothes?",431,1,i keng tèng kâi láu-îa sĭ ngĕ sin kâi a sĭ ńng sin kâi ?,,true,pending,
007-reading-33800750dde20af4,reading,,líang pôiⁿ kŭ m̄ khéng tâk ńng,neither party was willing to yield at all.,431,1,líang pôiⁿ kŭ m̄ khéng tâh ńng,,true,pending,
007-review-4fff43d99bcdd514,review,,kha ǹng-ǹng,legs are weak.,431,1,kha ńng-ńng,,true,pending,
007-review-bd6db9ce3ffc820b,review,,nng kâi saⁿ,make a tunic.,431,1,n̂ng kâi saⁿ,,true,pending,
007-review-11a08d813e6c92bd,review,,"sin bí pn̄g, cîah tîeh ńng-ńng, ho cai",the rice of the newly gathered crop tastes very tender and good.,431,1,"sin bí pn̄g, cîah tîeh ńng-ńng, hó̤ căi",,true,pending,
007-review-038c21d548d01357,review,,sĭ cò̤ tì cêk pŏ kâi sĭ-n̂ng?,Of which Board is he the Vice President?,431,1,sĭ cò̤ tī cêk pŏ kâi sĭ-n̂ng ?,,true,pending,
007-review-16d9e95f049848a4,review,,"thôiⁿ tîeh ńng ki, ńng tô̤",it appears to be all wilted down.,431,1,"thóiⁿ tîeh ńng ki, ńng tô̤",,true,pending,
007-review-80c77016df7439bd,review,,"nôiⁿ ci, nôiⁿ ki, nôiⁿ hieh, nôiⁿ kău","the seeds, stems, leaves and roots of the lotus.",432,1,"nôiⁿ cí, nôiⁿ ki, nôiⁿ hîeh, nôiⁿ kău",,true,pending,
007-review-e46144af0bc1b98c,review,,nōiⁿ,"A tree bearing lilac flowers, the Melia azedarach, or Pride of India.",432,1,,"A tree bearing lilac flowers, the melia azederach, or Pride of India.",true,pending,
007-reading-c53f894712106562,reading,,"nō̤ⁿ suaⁿ sie thâh, chíaⁿ chut","one mountain on top of another (makes the letter which stands for “exit”), please take your departure.",433,1,"nŏ̤ⁿ suaⁿ sie thâh, chíaⁿ chut",,true,pending,
007-review-7a0e62863f4365ef,review,,nŏ̤ cîah kha cêk ciah ío tōa,one of his feet is larger than the other.,433,1,nŏ̤ⁿ cîah kha cêk ciah ío tōa,,true,pending,
007-review-68e969ef36d84f41,review,,nŏ̤ în lâu,a two storey building.,433,1,nŏ̤ⁿ în lâu,,true,pending,
007-review-455f43e6e95e8102,review,,taⁿ chûn bô̤ nŏ̤ tîo mô̤ⁿ,he has now scarcely a hair left on his head.,433,1,taⁿ chûn bô̤ nŏ̤ⁿ tîo mô̤ⁿ,,true,pending,
007-reading-1278094b6f89479f,reading,,oi kŭn i sin-piⁿ,snuggles up to her.,434,1,oi kṳ̆n i sin-piⁿ,,true,pending,
007-reading-5bfe3bd9cc87d940,reading,,ói nâng thóiⁿ sṳ̄,a dwarf beholding a play.,434,1,ói nâng thóiⁿ hì,,true,pending,
007-reading-ed3fb1c2bb9cb29b,reading,,ôi khîeh khṳ̀ póiⁿ ôiⁿ-phîaⁿ khṳt i phâk,"take the shoes and turn their sides to the sun, and let them sun.",434,1,ôi khîeh khṳ̀ póiⁿ ôi-phîaⁿ khṳt i phâk,,true,pending,
007-review-c3f092fe73e0a736,review,,o-a,crow or a raven.,434,1,,a crow or a raven.,true,pending,
007-review-7f3c00c37c7a8321,review,,"thóiⁿ tîeh nût-nût nē, ŭ cìaⁿ-keng chiet-ìo kâi ūe i īu ŏi tàⁿ","he appears very quiet, but if there is any special or important subject for him to talk abont he can talk fluently enough.",434,1,,"he appears very quiet, but if there is any special or important subject for him to talk about he can talk fluently enough.",true,pending,
007-review-6f051bc694f4055e,review,,"ôi màiⁿ kîaⁿ lío tó̤ lioh, lioh lío, ôi kōi hāi","do not ran your shoes down at the heels, when shoes are run down at the heel they wear out quickly.",434,1,,"do not run your shoes down at the heels, when shoes are run down at the heel they wear out quickly.",true,pending,
007-reading-c7c92131628e2642,reading,,cí ciah káu ŏi̤ kă nâng a bŏi?,Is this dog apt to bite people?,435,1,cí ciah káu ŏ̤i kă nâng a bŏi?,,true,pending,
007-review-916f69838ff9b530,review,,bò̤ cêk sî ôiⁿ,I have no leisure.,435,1,bô̤ cêk sî ôiⁿ,,true,pending,
007-review-3ea92ed66bca42f9,review,,bô̤ hía ôiⁿ-chêng khṳ́ thóiⁿ,have not that idle disposition which would incline me to go and see it.,435,1,bô̤ hía ôiⁿ-chêng khṳ̀ thóiⁿ,,true,pending,
007-review-ceb24b8c1b7a400d,review,,m̄ cai i ŏi tit a bŏi tit,do not know whether be can or not?,435,1,,do not know whether he can or not ?,true,pending,
007-review-d096c5069fb68867,review,,ŏi lôh hŏ mē?,It is likely to rain?,435,1,ŏi lô̤h hŏ mē ?,,true,pending,
007-reading-f48cf6c96a3b7f6d,reading,,"koi-thîo mòng-êk kâi nâng, ciu jīt o̤ mûeh, o̤ kàu chìu sng","pedlars who carry their goods on their shoulders, hawk their goods all day, and bawl till their throats ache.",436,1,"koi-thîo mòng-êk kâi nâng, ciu jît o̤ mûeh, o̤ kàu chùi sng",,true,pending,
007-review-525614d4214734c4,review,,i m̄ khéng ô̤h,he is unwilling te learn.,437,1,,he is unwilling to learn.,true,pending,
007-review-010f7dd976b06a1c,review,,ô̤,"An interjection, expressing satisfaction.",437,1,ō̤,,true,pending,
007-review-773825f02ec51f86,review,,úa ôh lṳ́ thiaⁿ,I tell you about it.,437,1,úa ô̤h lṳ́ thiaⁿ,,true,pending,
007-reading-4d4028eeed45c8c1,reading,,àiⁿ pá cí kĭaⁿ sṳ̄ cò̤-nî lâi chù-lì?,How shall we arrange this business?,438,1,àiⁿ pá cí kĭaⁿ sṳ̄ cò̤-nî lâi chù-tì ?,,true,pending,
007-review-f0cfb3810d8bf982,review,,hûeⁿ-pà; hùeⁿ-hûeⁿ pà-pà,regardless of the rights of others.,438,1,hûeⁿ-pà ; hûeⁿ-hûeⁿ pà-pà,,true,pending,
